tconst	primaryTitle	startYear
tt0036677	Buffalo Bill	1944
tt0036678	Bugambilia	1945
tt0036692	Can't Help Singing	1944
tt0036695	A Canterbury Tale	1944
tt0036696	The Canterville Ghost	1944
tt0036698	Carolina Blues	1944
tt0036699	Casanova Brown	1944
tt0036705	Black Magic	1944
tt0036711	Christmas Holiday	1944
tt0036715	The Climax	1944
tt0036716	Cobra Woman	1944
tt0036719	The Conspirators	1944
tt0036723	Cover Girl	1944
tt0036733	The Curse of the Cat People	1944
tt0036736	Cecile Is Dead	1944
tt0036743	Dark Mountain	1944
tt0036745	Dark Waters	1944
tt0036749	Dead Man's Eyes	1944
tt0036774	Double Exposure	1944
tt0036775	Double Indemnity	1944
tt0036776	The Doughgirls	1944
tt0036777	Dragon Seed	1944
tt0036782	Two Soldiers	1943
tt0036791	Enemy of Women	1944
tt0036807	Experiment Perilous	1944
tt0036814	Man of Evil	1944
tt0036818	The Punch Bowl	1944
tt0036823	The Fighting Lady	1944
tt0036824	The Fighting Seabees	1944
tt0036832	Follow the Boys	1944
tt0036836	Four Jills in a Jeep	1944
tt0036838	Die Frau meiner Träume	1944
tt0036840	Frenchman's Creek	1944
tt0036855	Gaslight	1944
tt0036868	The Best Years of Our Lives	1946
tt0036872	Going My Way	1944
tt0036880	The Great Moment	1944
tt0036881	Greenwich Village	1944
tt0036882	Great Freedom No. 7	1944
tt0036886	Guest in the House	1944
tt0036890	Gypsy Wildcat	1944
tt0036891	Hail the Conquering Hero	1944
tt0036892	The Hairy Ape	1944
tt0036910	Henry V	1944
tt0036914	Torment	1944
tt0036922	Hollywood Canteen	1944
tt0036926	Home in Indiana	1944
tt0036929	Hotel Reserve	1944
tt0036931	House of Frankenstein	1944
tt0036940	I'll Be Seeing You	1944
tt0036947	The Most Beautiful	1944
tt0036952	In Our Time	1944
tt0036953	In Society	1944
tt0036959	The Invisible Man's Revenge	1944
tt0036962	It Happened Tomorrow	1944
tt0036969	Jane Eyre	1943
tt0036970	Janie	1944
tt0036972	Johnny Doesn't Live Here Anymore	1944
tt0036975	Jungle Woman	1944
tt0036977	Jubilation Street	1944
tt0036983	The Keys of the Kingdom	1944
tt0036984	Kismet	1944
tt0036989	Burning Hearts	1945
tt0036999	The Lady and the Monster	1944
tt0037001	Lady in the Death House	1944
tt0037008	Laura	1944
tt0037017	Lifeboat	1944
tt0037024	The Lodger	1944
tt0037027	Lost in a Harem	1944
tt0037029	A Lady Surrenders	1944
tt0037030	Lumberjack	1944
tt0037035	Madonna of the Seven Moons	1945
tt0037040	Maisie Goes to Reno	1944
tt0037046	The Man in Half Moon Street	1944
tt0037049	The Mark of the Whistler	1944
tt0037054	Maria Candelaria	1944
tt0037055	The Mask of Dimitrios	1944
tt0037059	Meet Me in St. Louis	1944
tt0037068	A Menina da Rádio	1944
tt0037075	Ministry of Fear	1944
tt0037077	The Miracle of Morgan's Creek	1943
tt0037081	Miyamoto Musashi	1944
tt0037084	The Monster Maker	1944
tt0037089	Moss Rose	1947
tt0037094	Mr. Skeffington	1944
tt0037095	Mr. Winkle Goes to War	1944
tt0037096	Mrs. Parkington	1944
tt0037098	The Mummy's Curse	1944
tt0037099	The Mummy's Ghost	1944
tt0037101	Murder, My Sweet	1944
tt0037104	Music for Millions	1944
tt0037120	National Velvet	1944
tt0037135	None But the Lonely Heart	1944
tt0037136	None Shall Escape	1944
tt0037138	Nothing But Trouble	1944
tt0037149	On Approval	1944
tt0037150	Once Upon a Time	1944
tt0037151	One Body Too Many	1944
tt0037154	Opfergang	1944
tt0037166	Passage to Marseille	1944
tt0037168	The Pearl of Death	1944
tt0037175	Pin Up Girl	1944
tt0037179	A Place of One's Own	1945
tt0037193	The Princess and the Pirate	1944
tt0037197	The Purple Heart	1944
tt0037205	The Rainbow	1944
tt0037217	Return of the Ape Man	1944
tt0037219	The Return of the Vampire	1943
tt0037227	Army	1944
tt0037248	The Scarlet Claw	1944
tt0037256	See Here, Private Hargrove	1944
tt0037263	The Seventh Cross	1944
tt0037266	Shadows in the Night	1944
tt0037267	Shake Hands with Murder	1944
tt0037273	Shine on Harvest Moon	1944
tt0037280	Since You Went Away	1944
tt0037295	Something for the Boys	1944
tt0037300	The Bellman	1945
tt0037303	The Spider Woman	1943
tt0037315	Storm Over Lisbon	1944
tt0037316	The Story of Dr. Wassell	1944
tt0037318	Strangers in the Night	1944
tt0037325	Summer Storm	1944
tt0037330	The Suspect	1944
tt0037343	Tall in the Saddle	1944
tt0037346	Tampico	1944
tt0037363	They Came to a City	1944
tt0037365	The Thin Man Goes Home	1944
tt0037366	Thirty Seconds Over Tokyo	1944
tt0037367	This Happy Breed	1944
tt0037382	To Have and Have Not	1944
tt0037384	Together Again	1944
tt0037387	The Tower of the Seven Hunchbacks	1944
tt0037404	Tunisian Victory	1944
tt0037414	Uncertain Glory	1944
tt0037415	The Uninvited	1944
tt0037423	Six P.M.	1944
tt0037426	The Turning Point	1945
tt0037428	The Very Thought of You	1944
tt0037447	Waterloo Road	1945
tt0037449	The Way Ahead	1944
tt0037453	Weird Woman	1944
tt0037458	When Strangers Marry	1944
tt0037461	The Whistler	1944
tt0037462	The White Cliffs of Dover	1944
tt0037465	Wilson	1944
tt0037466	Wing and a Prayer	1944
tt0037469	The Woman in the Window	1944
tt0037476	Youth Runs Wild	1944
tt0037482	Zoya	1944
tt0037491	Down with Misery	1945
tt0037492	Bud Abbott and Lou Costello in Hollywood	1945
tt0037494	Adventure	1945
tt0037505	Allotment Wives	1945
tt0037508	Along Came Jones	1945
tt0037514	Anchors Aweigh	1945
tt0037515	And Then There Were None	1945
tt0037518	Apology for Murder	1945
tt0037520	Arshin Takes a Wife	1945
tt0037522	Back to Bataan	1945
tt0037527	Barnen från Frostmofjället	1945
tt0037530	Bedside Manner	1945
tt0037534	A Bell for Adano	1945
tt0037535	Bells of Rosarita	1945
tt0037536	The Bells of St. Mary's	1945
tt0037537	The Fall of Berlin	1945
tt0037539	Bewitched	1945
tt0037547	Blood on the Sun	1945
tt0037549	The Body Snatcher	1945
tt0037557	Brewster's Millions	1945
tt0037558	Brief Encounter	1945
tt0037563	The Bullfighters	1945
tt0037576	Captain Kidd	1945
tt0037593	China Sky	1945
tt0037595	Christmas in Connecticut	1945
tt0037604	The Clock	1945
tt0037605	Club Havana	1945
tt0037607	Colonel Effingham's Raid	1946
tt0037610	Confidential Agent	1945
tt0037611	Conflict	1945
tt0037614	The Corn Is Green	1945
tt0037615	Cornered	1945
tt0037620	The Crime Doctor's Courage	1945
tt0037621	The Crime Doctor's Warning	1945
tt0037627	Dakota	1945
tt0037630	The Ladies of the Bois de Boulogne	1945
tt0037632	Danger Signal	1945
tt0037634	Dangerous Partners	1945
tt0037635	Dead of Night	1945
tt0037636	Delightfully Dangerous	1945
tt0037638	Detour	1945
tt0037644	Dillinger	1945
tt0037645	Divorce	1945
tt0037651	The Dolly Sisters	1945
tt0037662	Duffy's Tavern	1945
tt0037671	The Enchanted Cottage	1945
tt0037674	Children of Paradise	1945
tt0037678	Escape in the Fog	1945
tt0037680	Days of Hope	1940
tt0037691	Fallen Angel	1945
tt0037702	Flame of Barbary Coast	1945
tt0037705	Die Fledermaus	1946
tt0037714	Fram för lilla Märta eller På livets ödesvägar	1945
tt0037722	The Frozen Ghost	1945
tt0037739	Days of Glory	1945
tt0037749	The Great Flamarion	1945
tt0037761	Hangover Square	1945
tt0037767	Having Wonderful Crime	1945
tt0037769	Her Highness and the Bellboy	1945
tt0037771	Here Come the Co-eds	1945
tt0037790	The Horn Blows at Midnight	1945
tt0037791	Hotel Berlin	1945
tt0037793	House of Dracula	1945
tt0037794	The House of Fear	1945
tt0037795	The House on 92nd Street	1945
tt0037800	I Know Where I'm Going!	1945
tt0037801	A Yank in London	1945
tt0037803	I Love a Mystery	1945
tt0037811	Identity Unknown	1945
tt0037820	Isle of the Dead	1945
tt0037822	It's a Pleasure	1945
tt0037824	Ivan the Terrible, Part I	1944
tt0037826	The Jade Mask	1945
tt0037829	Jealousy	1945
tt0037832	Johnny Angel	1945
tt0037837	The Jungle Captive	1945
tt0037843	Keep Your Powder Dry	1945
tt0037855	Kungliga patrasket	1945
tt0037858	The Lady Confesses	1945
tt0037859	Lady on a Train	1945
tt0037865	Leave Her to Heaven	1945
tt0037870	A Letter for Evie	1946
tt0037871	The Last Chance	1945
tt0037880	Lightning Raiders	1946
tt0037884	The Lost Weekend	1945
tt0037885	Love Letters	1945
tt0037899	Marie-Louise	1944
tt0037907	The Famous Sword Bijomaru	1945
tt0037913	Mildred Pierce	1945
tt0037916	Le miserie del signor Travet	1945
tt0037923	Molly and Me	1945
tt0037931	Murder, He Says	1945
tt0037932	My Name Is Julia Ross	1945
tt0037936	Naïs	1945
tt0037939	The Naughty Nineties	1945
tt0037943	Night Boat to Dublin	1946
tt0037949	Northwest Trail	1945
tt0037950	Notorious Gentleman	1945
tt0037954	Objective, Burma!	1945
tt0037963	Our Vines Have Tender Grapes	1945
tt0037966	Over 21	1945
tt0037967	The Girl of the Canal	1945
tt0037972	Paris Underground	1945
tt0037980	Vacation from Marriage	1945
tt0037981	The Pearl	1947
tt0037984	The Phantom Speaks	1945
tt0037988	The Picture of Dorian Gray	1945
tt0037989	Pillow of Death	1945
tt0037990	Pillow to Post	1945
tt0037991	Pink String and Sealing Wax	1945
tt0037993	Pobeda na Pravoberezhnoy Ukraine i izgnanie nemetsikh zakhvatchikov za predely ukrainskikh sovietskikh zemel	1945
tt0038000	Pride of the Marines	1945
tt0038008	Pursuit to Algiers	1945
tt0038026	Rhapsody in Blue	1945
tt0038032	Road to Utopia	1945
tt0038033	Rockin' in the Rockies	1945
tt0038034	Rogues Gallery	1944
tt0038038	Roughly Speaking	1945
tt0038040	A Royal Scandal	1945
tt0038043	Red Meadows	1945
tt0038048	San Antonio	1945
tt0038049	A Tale of Archery at the Sanjusangendo	1945
tt0038053	Saratoga Trunk	1945
tt0038056	The Scarlet Clue	1945
tt0038057	Scarlet Street	1945
tt0038080	The Shanghai Cobra	1945
tt0038084	She Wouldn't Say Yes	1945
tt0038097	Son of Lassie	1945
tt0038104	A Song to Remember	1945
tt0038107	The Southerner	1945
tt0038108	The Spanish Main	1945
tt0038109	Spellbound	1945
tt0038116	State Fair	1945
tt0038119	The Stork Club	1945
tt0038120	Story of G.I. Joe	1945
tt0038123	The Strange Affair of Uncle Harry	1945
tt0038124	Strange Confession	1945
tt0038126	Strange Illusion	1945
tt0038129	Strangler of the Swamp	1945
tt0038134	Sudan	1945
tt0038146	Sylvie et le fantôme	1946
tt0038151	Tarzan and the Amazons	1945
tt0038155	The Testimony	1946
tt0038160	They Were Expendable	1945
tt0038161	They Were Sisters	1945
tt0038165	A Thousand and One Nights	1945
tt0038166	The Three Caballeros	1944
tt0038170	Thrill of a Romance	1945
tt0038178	Tonight and Every Night	1945
tt0038182	The Men Who Tread on the Tiger's Tail	1945
tt0038190	A Tree Grows in Brooklyn	1945
tt0038196	Två människor	1945
tt0038199	Two O'Clock Courage	1945
tt0038202	A Friend Will Come Tonight	1946
tt0038205	The Unseen	1945
tt0038206	Under the Bridges	1946
tt0038212	Utah	1945
tt0038214	The Vampire's Ghost	1945
tt0038228	A Vizinha do Lado	1945
tt0038235	A Walk in the Sun	1945
tt0038238	Johnny in the Clouds	1945
tt0038239	Week-End at the Waldorf	1945
tt0038246	White Pongo	1945
tt0038250	The Wicked Lady	1945
tt0038256	Without Love	1945
tt0038259	The Woman in Green	1945
tt0038268	Sanshiro Sugata, Part Two	1945
tt0038270	Zombies on Broadway	1945
tt0038279	13 Rue Madeleine	1947
tt0038281	Peddlin' in Society	1946
tt0038284	Abilene Town	1946
tt0038289	I See a Dark Stranger	1946
tt0038300	Angel on My Shoulder	1946
tt0038303	Anna and the King of Siam	1946
tt0038326	The Bandit of Sherwood Forest	1946
tt0038327	The Bandit	1946
tt0038334	The Battle of the Rails	1946
tt0038338	The Beast with Five Fingers	1946
tt0038342	Bedelia	1946
tt0038343	Bedlam	1946
tt0038346	Behind Green Lights	1946
tt0038348	Beauty and the Beast	1946
tt0038354	Beware of Pity	1946
tt0038355	The Big Sleep	1946
tt0038360	Black Angel	1946
tt0038363	Blithe Spirit	1945
tt0038369	The Blue Dahlia	1946
tt0038370	Blue Skies	1946
tt0038377	Boston Blackie and the Law	1946
tt0038382	Breakfast in Hollywood	1946
tt0038383	The Bride Wore Boots	1946
tt0038390	Caesar and Cleopatra	1945
tt0038392	California	1947
tt0038395	Canyon Passage	1946
tt0038396	The Captive Heart	1946
tt0038398	Carnival	1946
tt0038401	The Cat Creeps	1946
tt0038402	The Catman of Paris	1946
tt0038409	The Chase	1946
tt0038416	Claudia and David	1946
tt0038417	Cloak and Dagger	1946
tt0038419	Cluny Brown	1946
tt0038424	Copie conforme	1947
tt0038427	Courage of Lassie	1946
tt0038429	Crack-Up	1946
tt0038430	Crime Doctor's Man Hunt	1946
tt0038434	Criminal Court	1946
tt0038449	Dangerous Money	1946
tt0038452	Dark Alibi	1946
tt0038453	The Dark Corner	1946
tt0038455	The Dark Mirror	1946
tt0038458	Deadline at Dawn	1946
tt0038461	Deception	1946
tt0038462	Decoy	1946
tt0038468	It Rains on Our Love	1946
tt0038471	The Devil's Mask	1946
tt0038474	Devotion	1946
tt0038476	Devil in the Flesh	1947
tt0038477	The Diary of a Chambermaid	1946
tt0038478	Dick Tracy vs. Cueball	1946
tt0038480	Dirty Gertie from Harlem U.S.A.	1946
tt0038482	Ditte, Child of Man	1946
tt0038490	Down Missouri Way	1946
tt0038492	Dragonwyck	1946
tt0038494	Dressed to Kill	1946
tt0038497	Sunshine Follows Rain	1946
tt0038498	Dual Alibi	1947
tt0038499	Duel in the Sun	1946
tt0038505	Easy to Wed	1946
tt0038510	Enamorada	1946
tt0038520	Fame Is the Spur	1947
tt0038522	Farrebique	1946
tt0038524	Fear	1946
tt0038529	Flight to Nowhere	1946
tt0038533	Four Hearts	1944
tt0038537	From This Day Forward	1946
tt0038549	A Game of Death	1945
tt0038556	Gentlemen with Guns	1946
tt0038558	Ghost of Hidden Valley	1946
tt0038559	Gilda	1946
tt0038574	Great Expectations	1946
tt0038577	Green for Danger	1946
tt0038578	The Green Years	1946
tt0038589	The Harvey Girls	1946
tt0038592	Heartbeat	1946
tt0038597	Her Kind of Man	1946
tt0038601	High School Hero	1946
tt0038615	The Hoodlum Saint	1946
tt0038621	House of Horrors	1946
tt0038622	Humoresque	1946
tt0038629	I've Always Loved You	1946
tt0038631	L'idiot	1946
tt0038640	The Inner Circle	1946
tt0038647	Iris and the Lieutenant	1946
tt0038648	It Shouldn't Happen to a Dog	1946
tt0038650	It's a Wonderful Life	1946
tt0038660	Johnny Frenchman	1945
tt0038661	The Jolson Story	1946
tt0038662	Victory of Women	1946
tt0038663	Journey Together	1945
tt0038665	Just Before Dawn	1946
tt0038666	The Stone Flower	1946
tt0038669	The Killers	1946
tt0038672	The Bells in Old Town	1946
tt0038673	The Vow	1946
tt0038675	Crisis	1946
tt0038676	Kristin Commands	1946
tt0038680	Lady Luck	1946
tt0038683	The Last Crooked Mile	1946
tt0038687	Let There Be Light	1980
tt0038688	Levoton veri	1946
tt0038694	Little Giant	1946
tt0038700	The Locket	1946
tt0038703	Lost City of the Jungle	1946
tt0038711	Back Streets of Paris	1946
tt0038714	The Madonna's Secret	1946
tt0038715	Magnificent Doll	1946
tt0038718	Make Mine Music	1946
tt0038721	The Man I Love	1946
tt0038727	Margie	1946
tt0038728	The Room Upstairs	1946
tt0038733	A Matter of Life and Death	1946
tt0038734	While the Door Was Locked	1946
tt0038741	Professor, My Son	1946
tt0038747	Monsieur Beaucaire	1946
tt0038752	Mr. Ace	1946
tt0038760	Men Without Wings	1946
tt0038762	My Darling Clementine	1946
tt0038765	My Reputation	1946
tt0038766	Mysterious Intruder	1946
tt0038769	Murderers Among Us	1946
tt0038773	Never Say Goodbye	1946
tt0038774	Night Editor	1946
tt0038777	A Night in Casablanca	1946
tt0038780	Nobody Lives Forever	1946
tt0038782	Nocturne	1946
tt0038784	Non coupable	1947
tt0038787	Notorious	1946
tt0038794	O.S.S.	1946
tt0038795	Of Human Bondage	1946
tt0038810	Morning for the Osone Family	1946
tt0038813	The Other One	1946
tt0038818	Outlaws of the Plains	1946
tt0038820	Overland Riders	1946
tt0038821	The Overlanders	1946
tt0038823	Paisan	1946
tt0038824	Panique	1946
tt0038830	Pengar - En tragikomisk saga	1946
tt0038852	The Gates of Heaven	1945
tt0038853	Gates of the Night	1946
tt0038854	The Postman Always Rings Twice	1946
tt0038863	Mr. Orchid	1946
tt0038870	Cross of Love	1946
tt0038873	The Razor's Edge	1946
tt0038890	Rome, Open City	1945
tt0038908	A Scandal in Paris	1946
tt0038913	Shoeshine	1946
tt0038916	The Secret Heart	1946
tt0038924	The Seventh Veil	1945
tt0038934	She-Wolf of London	1946
tt0038937	Shock	1946
tt0038948	Sister Kenny	1946
tt0038955	Smoky	1946
tt0038956	Smooth as Silk	1946
tt0038958	So Dark the Night	1946
tt0038959	So Goes My Love	1946
tt0038965	Somewhere in the Night	1946
tt0038969	Song of the South	1946
tt0038970	Sotto il sole di Roma	1948
tt0038974	The Spider Woman Strikes Back	1946
tt0038975	The Spiral Staircase	1946
tt0038981	Stars Over Texas	1946
tt0038982	Step by Step	1946
tt0038984	A Stolen Life	1946
tt0038988	The Strange Love of Martha Ivers	1946
tt0038990	The Strange Woman	1946
tt0038991	The Stranger	1946
tt0038996	Sunset Pass	1946
tt0039000	Suspense	1946
tt0039004	Pastoral Symphony	1946
tt0039009	Tangier	1946
tt0039011	Tarzan and the Leopard Woman	1946
tt0039015	Temptation	1946
tt0039017	Terror by Night	1946
tt0039020	That Brennan Girl	1946
tt0039023	They Made Me a Killer	1946
tt0039029	Three Strangers	1946
tt0039031	Three Wise Fools	1946
tt0039032	The Thrill of Brazil	1946
tt0039035	Till the Clouds Roll By	1946
tt0039036	Till the End of Time	1946
tt0039037	The Time of Their Lives	1946
tt0039040	To Each His Own	1946
tt0039041	Tomorrow Is Forever	1946
tt0039053	Two Guys from Milwaukee	1946
tt0039055	Two Smart People	1946
tt0039061	Un revenant	1946
tt0039066	Undercurrent	1946
tt0039074	Utamaro and His Five Women	1946
tt0039076	Valley of the Zombies	1946
tt0039080	The Verdict	1946
tt0039082	The Virginian	1946
tt0039090	No Regrets for Our Youth	1946
tt0039091	The Girl I Loved	1946
tt0039095	Wanted for Murder	1946
tt0039098	The Well Groomed Bride	1946
tt0039101	Whistle Stop	1946
tt0039105	Wife Wanted	1946
tt0039110	Without Reservations	1946
tt0039111	The Yearling	1946
tt0039112	The Years Between	1946
tt0039116	Ziegfeld Follies	1945
tt0039127	The Thirteenth Hour	1947
tt0039135	The Eagle with Two Heads	1948
tt0039150	Monelle	1948
tt0039152	Angel and the Badman	1947
tt0039154	Anjô-ke no butôkai	1947
tt0039155	Antoine & Antoinette	1947
tt0039157	Apache Rose	1947
tt0039158	Appointment with Crime	1946
tt0039163	Scarred	1948
tt0039169	The Bachelor and the Bobby-Soxer	1947
tt0039178	The Beginning or the End	1947
tt0039187	Big Town After Dark	1947
tt0039188	Bill and Coo	1948
tt0039190	The Bishop's Wife	1947
tt0039192	Black Narcissus	1947
tt0039195	Blanche Fury	1948
tt0039204	Body and Soul	1947
tt0039208	Boomerang!	1947
tt0039211	Born to Kill	1947
tt0039215	Angel and Sinner	1945
tt0039217	The Brasher Doubloon	1947
tt0039220	Brighton Rock	1948
tt0039224	Brute Force	1947
tt0039226	Buck Privates Come Home	1947
tt0039233	Tragic Hunt	1947
tt0039234	A Cage of Nightingales	1945
tt0039235	Calcutta	1946
tt0039236	Calendar Girl	1947
tt0039243	Captain from Castile	1947
tt0039250	Cass Timberlane	1947
tt0039255	The Mysterious Rider	1948
tt0039260	Cheyenne	1947
tt0039261	Cheyenne Takes Over	1947
tt0039262	The Chinese Ring	1947
tt0039266	Christmas Eve	1947
tt0039271	Code of the West	1947
tt0039277	Copacabana	1947
tt0039279	The Corpse Came C.O.D.	1947
tt0039281	Katy's Love Affair	1947
tt0039283	The Crime Doctor's Gamble	1947
tt0039286	Crossfire	1947
tt0039288	Cry Wolf	1947
tt0039293	Cynthia	1947
tt0039294	Daisy Kenyon	1947
tt0039296	The Eleven O'Clock Woman	1948
tt0039297	Dancing with Crime	1947
tt0039298	Danger Street	1947
tt0039302	Dark Passage	1947
tt0039304	Daybreak	1948
tt0039305	Dead Reckoning	1946
tt0039306	Dear Murderer	1947
tt0039307	Dear Ruth	1947
tt0039308	Deep Valley	1947
tt0039309	Flesh Will Surrender	1947
tt0039310	The Last Vacation	1948
tt0039311	Desert Fury	1947
tt0039312	Desire Me	1947
tt0039313	Desperate	1947
tt0039314	A Guest Is Coming	1947
tt0039321	Dick Tracy's Dilemma	1947
tt0039323	The Kneeling Goddess	1947
tt0039324	Dishonored Lady	1947
tt0039330	Don Quijote de la Mancha	1947
tt0039335	A Double Life	1947
tt0039337	Down to Earth	1947
tt0039340	Dreams That Money Can Buy	1947
tt0039342	The Two Orphans	1947
tt0039344	Dédée d'Anvers	1948
tt0039349	The Egg and I	1947
tt0039351	Marriage in the Shadows	1947
tt0039357	Escape Me Never	1947
tt0039360	The Exile	1947
tt0039361	Exposed	1947
tt0039370	The Farmer's Daughter	1947
tt0039372	Fear in the Night	1946
tt0039377	Fiesta	1947
tt0039382	Film Without a Name	1948
tt0039386	The Flame	1947
tt0039389	For You I Die	1947
tt0039391	Forever Amber	1947
tt0039396	Framed	1947
tt0039398	Frieda	1947
tt0039402	The Fugitive	1947
tt0039404	Fun and Fancy Free	1947
tt0039410	The Gangster	1947
tt0039416	Gentleman's Agreement	1947
tt0039417	Germany Year Zero	1948
